state,handgun,long_gun,multiple,year,month
Arizona,10123.0,10513.0,685,2008,12
Arkansas,7059.0,14108.0,329,2008,12
California,24309.0,26068.0,0,2008,12
Colorado,14749.0,17812.0,3055,2008,12
Connecticut,3747.0,4425.0,116,2008,12
Delaware,978.0,1581.0,81,2008,12
District of Columbia,44.0,0.0,0,2008,12
Florida,33392.0,29358.0,1451,2008,12
Georgia,14062.0,21198.0,713,2008,12
Guam,23.0,33.0,0,2008,12
Hawaii,0.0,0.0,0,2008,12
Idaho,3165.0,5862.0,175,2008,12
Illinois,9701.0,13434.0,581,2008,12
Indiana,11452.0,16061.0,650,2008,12
Iowa,51.0,6248.0,26,2008,12
Kansas,6395.0,10157.0,494,2008,12
Kentucky,11915.0,18364.0,803,2008,12
Louisiana,13354.0,25588.0,659,2008,12
Maine,1814.0,3503.0,148,2008,12
Mariana Islands,0.0,0.0,0,2008,12
Maryland,4756.0,6398.0,16,2008,12
Massachusetts,2369.0,2119.0,174,2008,12
Michigan,2411.0,16079.0,222,2008,12
Minnesota,5993.0,10590.0,359,2008,12
Mississippi,6655.0,19709.0,463,2008,12
Missouri,17072.0,20694.0,1014,2008,12
Montana,2561.0,5621.0,191,2008,12
Nebraska,19.0,4946.0,6,2008,12
Nevada,5944.0,5638.0,382,2008,12
New Hampshire,2292.0,2504.0,11,2008,12
New Jersey,1834.0,2694.0,90,2008,12
New Mexico,4884.0,6680.0,317,2008,12
New York,4197.0,16496.0,225,2008,12
North Carolina,336.0,26690.0,294,2008,12
North Dakota,1003.0,3094.0,48,2008,12
Ohio,20128.0,22613.0,1121,2008,12
Oklahoma,11529.0,15720.0,800,2008,12
Oregon,7731.0,12699.0,418,2008,12
Pennsylvania,1.0,67572.0,94,2008,12
Puerto Rico,549.0,91.0,20,2008,12
Rhode Island,630.0,608.0,135,2008,12
South Carolina,9029.0,11739.0,326,2008,12
South Dakota,1984.0,5447.0,140,2008,12
Tennessee,19508.0,21338.0,699,2008,12
Texas,48954.0,67663.0,3012,2008,12
Utah,5548.0,9077.0,269,2008,12
Vermont,731.0,1261.0,53,2008,12
Virgin Islands,21.0,1.0,1,2008,12
Virginia,16273.0,21184.0,529,2008,12
Washington,10945.0,13248.0,679,2008,12
West Virginia,5839.0,11244.0,346,2008,12
Wisconsin,6296.0,11967.0,20,2008,12
Wyoming,2277.0,3567.0,144,2008,12
Alabama,13329.0,21562.0,861,2008,11
Alaska,2938.0,4422.0,373,2008,11
Arizona,8851.0,9306.0,658,2008,11
Arkansas,5997.0,12778.0,371,2008,11
California,23123.0,26912.0,0,2008,11
Colorado,16668.0,19911.0,3219,2008,11
Connecticut,3829.0,5384.0,151,2008,11
Delaware,914.0,1524.0,74,2008,11
District of Columbia,54.0,0.0,1,2008,11
Florida,33870.0,28509.0,1802,2008,11
Georgia,12723.0,16897.0,734,2008,11
Guam,14.0,20.0,0,2008,11
Hawaii,0.0,0.0,0,2008,11
Idaho,3038.0,5774.0,241,2008,11
Illinois,8864.0,14439.0,667,2008,11
Indiana,10541.0,18501.0,718,2008,11
Iowa,41.0,6829.0,27,2008,11
Kansas,6259.0,10554.0,591,2008,11
Kentucky,9095.0,15827.0,844,2008,11
Louisiana,12756.0,22360.0,827,2008,11
Maine,1822.0,4237.0,142,2008,11
Mariana Islands,0.0,0.0,0,2008,11
Maryland,5513.0,7892.0,10,2008,11
Massachusetts,2503.0,2857.0,141,2008,11
Michigan,2451.0,20847.0,248,2008,11
Minnesota,5060.0,14371.0,371,2008,11
Mississippi,6874.0,16844.0,482,2008,11
Missouri,15195.0,21263.0,980,2008,11
Montana,2394.0,5508.0,260,2008,11
Nebraska,18.0,4819.0,8,2008,11
Nevada,6018.0,5938.0,453,2008,11
New Hampshire,2853.0,3486.0,12,2008,11
New Jersey,1658.0,3219.0,77,2008,11
New Mexico,4730.0,5813.0,370,2008,11
New York,3823.0,20863.0,187,2008,11
North Carolina,276.0,23861.0,268,2008,11
North Dakota,979.0,3822.0,69,2008,11
Ohio,21284.0,28183.0,1626,2008,11
Oklahoma,12083.0,15797.0,1118,2008,11
Oregon,8973.0,12936.0,638,2008,11
Pennsylvania,0.0,78173.0,171,2008,11
Puerto Rico,421.0,79.0,11,2008,11
Rhode Island,709.0,738.0,171,2008,11
South Carolina,11372.0,11993.0,465,2008,11
South Dakota,1569.0,5559.0,137,2008,11
Tennessee,18184.0,19871.0,899,2008,11
Texas,50641.0,60497.0,3784,2008,11
Utah,5375.0,7606.0,301,2008,11
Vermont,687.0,1673.0,57,2008,11
Virgin Islands,30.0,1.0,2,2008,11
Virginia,16688.0,21895.0,658,2008,11
Washington,11988.0,15191.0,803,2008,11
West Virginia,4442.0,11499.0,377,2008,11
Wisconsin,6604.0,16946.0,19,2008,11
Wyoming,2259.0,3134.0,144,2008,11
Alabama,8671.0,12052.0,516,2008,10
Alaska,2006.0,3502.0,174,2008,10
Arizona,5815.0,5790.0,366,2008,10
Arkansas,3899.0,9028.0,283,2008,10
California,17782.0,18270.0,0,2008,10
Colorado,9892.0,13220.0,3003,2008,10
Connecticut,3151.0,3664.0,81,2008,10
Delaware,680.0,997.0,39,2008,10
District of Columbia,47.0,1.0,1,2008,10
Florida,23978.0,17396.0,1139,2008,10
Georgia,8650.0,11675.0,466,2008,10
Guam,29.0,26.0,0,2008,10
Hawaii,0.0,0.0,0,2008,10
Idaho,1706.0,4582.0,135,2008,10
Illinois,6422.0,9829.0,413,2008,10
Indiana,8106.0,11693.0,353,2008,10
Iowa,23.0,4906.0,7,2008,10
Kansas,4258.0,6835.0,307,2008,10
Kentucky,6343.0,10872.0,594,2008,10
Louisiana,7580.0,17167.0,412,2008,10
Maine,1695.0,5625.0,120,2008,10
Mariana Islands,0.0,0.0,0,2008,10
Maryland,3202.0,5118.0,7,2008,10
Massachusetts,1953.0,1971.0,78,2008,10
Michigan,2181.0,15751.0,126,2008,10
Minnesota,4219.0,16992.0,195,2008,10
Mississippi,4480.0,8741.0,292,2008,10
Missouri,11515.0,16302.0,581,2008,10
Montana,1714.0,6232.0,217,2008,10
Nebraska,4.0,3507.0,5,2008,10
Nevada,4082.0,3554.0,266,2008,10
New Hampshire,2156.0,3112.0,16,2008,10
New Jersey,1622.0,2232.0,70,2008,10
New Mexico,3462.0,4224.0,196,2008,10
New York,3862.0,16464.0,72,2008,10
North Carolina,188.0,14200.0,161,2008,10
North Dakota,718.0,5091.0,44,2008,10
Ohio,13552.0,15219.0,775,2008,10
Oklahoma,6289.0,8907.0,612,2008,10
Oregon,5201.0,9051.0,347,2008,10
Pennsylvania,0.0,54888.0,120,2008,10
Puerto Rico,459.0,96.0,15,2008,10
Rhode Island,527.0,537.0,107,2008,10
South Carolina,4768.0,6291.0,219,2008,10
South Dakota,1132.0,6665.0,88,2008,10
Tennessee,11614.0,12168.0,643,2008,10
Texas,26729.0,39563.0,1869,2008,10
Utah,2270.0,4655.0,137,2008,10
Vermont,672.0,1660.0,35,2008,10
Virgin Islands,23.0,5.0,0,2008,10
Virginia,10881.0,13834.0,405,2008,10
Washington,7896.0,11333.0,354,2008,10
West Virginia,3437.0,8506.0,310,2008,10
Wisconsin,4298.0,15795.0,6,2008,10
Wyoming,1043.0,2165.0,79,2008,10
Alabama,6800.0,11200.0,381,2008,9
Alaska,2212.0,4005.0,233,2008,9
Arizona,5314.0,5393.0,274,2008,9
Arkansas,3030.0,6515.0,225,2008,9
California,15612.0,16489.0,0,2008,9
Colorado,7756.0,10614.0,3226,2008,9
Connecticut,2642.0,2838.0,55,2008,9
Delaware,517.0,804.0,28,2008,9
District of Columbia,39.0,0.0,0,2008,9
Florida,19209.0,12593.0,771,2008,9
Georgia,6072.0,7421.0,308,2008,9
Guam,21.0,21.0,0,2008,9
Hawaii,0.0,0.0,0,2008,9
Idaho,1530.0,4093.0,128,2008,9
Illinois,5265.0,8084.0,361,2008,9
Indiana,6047.0,8408.0,274,2008,9
Iowa,17.0,3724.0,0,2008,9
Kansas,2905.0,4764.0,208,2008,9
Kentucky,5529.0,7524.0,400,2008,9
Louisiana,5467.0,9719.0,245,2008,9
Maine,1498.0,3806.0,99,2008,9
Mariana Islands,0.0,0.0,0,2008,9
Maryland,2598.0,3708.0,7,2008,9
Massachusetts,1703.0,1562.0,60,2008,9
Michigan,2007.0,13809.0,90,2008,9
Minnesota,3906.0,15820.0,233,2008,9
Mississippi,3163.0,5808.0,191,2008,9
Missouri,8687.0,10349.0,395,2008,9
Montana,1740.0,4856.0,161,2008,9
Nebraska,3.0,2616.0,1,2008,9
Nevada,2809.0,2672.0,201,2008,9
New Hampshire,1683.0,2274.0,6,2008,9
New Jersey,1584.0,1555.0,43,2008,9
New Mexico,2746.0,3446.0,154,2008,9
New York,3440.0,13770.0,55,2008,9
North Carolina,152.0,9776.0,126,2008,9
North Dakota,585.0,3619.0,34,2008,9
Ohio,10193.0,11287.0,472,2008,9
Oklahoma,5209.0,7083.0,482,2008,9
Oregon,5149.0,9058.0,313,2008,9
Pennsylvania,0.0,45924.0,114,2008,9
Puerto Rico,490.0,161.0,7,2008,9
Rhode Island,416.0,438.0,77,2008,9
South Carolina,4215.0,4709.0,152,2008,9
South Dakota,1051.0,4770.0,72,2008,9
Tennessee,9053.0,8969.0,420,2008,9
Texas,20206.0,33624.0,1245,2008,9
Utah,2167.0,4068.0,97,2008,9
Vermont,611.0,1411.0,31,2008,9
Virgin Islands,28.0,2.0,0,2008,9
Virginia,9266.0,10570.0,288,2008,9
Washington,6488.0,9412.0,308,2008,9
West Virginia,2912.0,5369.0,211,2008,9
Wisconsin,3787.0,13429.0,2,2008,9
Wyoming,1012.0,2226.0,69,2008,9
Alabama,8018.0,9809.0,438,2008,8
Alaska,1759.0,2967.0,105,2008,8
Arizona,5496.0,5553.0,229,2008,8
Arkansas,3272.0,5376.0,219,2008,8
California,17263.0,17143.0,0,2008,8
Colorado,8916.0,10236.0,3308,2008,8
Connecticut,2593.0,2618.0,55,2008,8
Delaware,561.0,710.0,25,2008,8
District of Columbia,1.0,0.0,0,2008,8
Florida,19929.0,12190.0,760,2008,8
Georgia,7170.0,7336.0,259,2008,8
Guam,7.0,24.0,2,2008,8
Hawaii,0.0,0.0,0,2008,8
Idaho,1611.0,3411.0,184,2008,8
Illinois,5521.0,7899.0,277,2008,8
Indiana,6615.0,8228.0,239,2008,8
Iowa,23.0,2610.0,1,2008,8
Kansas,3672.0,4831.0,282,2008,8
Kentucky,5761.0,7585.0,482,2008,8
Louisiana,6769.0,10402.0,304,2008,8
Maine,1549.0,2901.0,102,2008,8
Mariana Islands,0.0,0.0,0,2008,8
Maryland,2597.0,3250.0,9,2008,8
Massachusetts,1891.0,1495.0,77,2008,8
Michigan,2054.0,10440.0,56,2008,8
Minnesota,4050.0,10413.0,174,2008,8
Mississippi,4029.0,6201.0,215,2008,8
Missouri,10309.0,10787.0,431,2008,8
Montana,1847.0,4029.0,161,2008,8
Nebraska,4.0,2215.0,1,2008,8
Nevada,3489.0,2775.0,261,2008,8
New Hampshire,1741.0,2037.0,8,2008,8
New Jersey,1432.0,1390.0,34,2008,8
New Mexico,3016.0,3361.0,180,2008,8
New York,3237.0,9179.0,57,2008,8
North Carolina,168.0,10282.0,101,2008,8
North Dakota,550.0,2516.0,30,2008,8
Ohio,10455.0,10345.0,445,2008,8
Oklahoma,6250.0,7182.0,487,2008,8
Oregon,4923.0,6912.0,321,2008,8
Pennsylvania,0.0,41569.0,122,2008,8
Puerto Rico,484.0,130.0,17,2008,8
Rhode Island,430.0,342.0,74,2008,8
South Carolina,4252.0,4847.0,167,2008,8
South Dakota,1108.0,3795.0,84,2008,8
Tennessee,10621.0,9852.0,464,2008,8
Texas,23142.0,33949.0,1369,2008,8
Utah,1976.0,3260.0,108,2008,8
Vermont,661.0,869.0,23,2008,8
Virgin Islands,40.0,1.0,0,2008,8
Virginia,9059.0,9577.0,272,2008,8
Washington,6490.0,8427.0,297,2008,8
West Virginia,3030.0,4817.0,213,2008,8
Wisconsin,3607.0,9685.0,0,2008,8
Wyoming,1027.0,1859.0,61,2008,8
Alabama,7721.0,7604.0,296,2008,7
Alaska,1549.0,2170.0,86,2008,7
Arizona,5584.0,4282.0,227,2008,7
Arkansas,3072.0,3728.0,208,2008,7
California,17773.0,14853.0,0,2008,7
Colorado,8106.0,7909.0,3658,2008,7
Connecticut,2753.0,2158.0,56,2008,7
Delaware,565.0,522.0,16,2008,7
District of Columbia,0.0,1.0,0,2008,7
Florida,21831.0,10780.0,744,2008,7
Georgia,7019.0,5060.0,273,2008,7
Guam,11.0,13.0,4,2008,7
Hawaii,0.0,0.0,0,2008,7
Idaho,1400.0,2569.0,94,2008,7
Illinois,5375.0,5732.0,364,2008,7
Indiana,6082.0,5998.0,236,2008,7
Iowa,32.0,1703.0,4,2008,7
Kansas,3191.0,3144.0,171,2008,7
Kentucky,6014.0,5549.0,400,2008,7
Louisiana,6367.0,6411.0,235,2008,7
Maine,1290.0,2017.0,62,2008,7
Mariana Islands,0.0,0.0,0,2008,7
Maryland,3068.0,2458.0,7,2008,7
Massachusetts,1533.0,1061.0,64,2008,7
Michigan,1942.0,6986.0,54,2008,7
Minnesota,3565.0,5861.0,122,2008,7
Mississippi,3622.0,3615.0,163,2008,7
Missouri,9283.0,7425.0,361,2008,7
Montana,1716.0,3053.0,128,2008,7
Nebraska,6.0,1319.0,2,2008,7
Nevada,3233.0,2102.0,174,2008,7
New Hampshire,1694.0,1629.0,2,2008,7
New Jersey,1573.0,1251.0,65,2008,7
New Mexico,2845.0,2896.0,154,2008,7
New York,3312.0,7014.0,48,2008,7
North Carolina,157.0,7190.0,108,2008,7
North Dakota,552.0,1806.0,18,2008,7
Ohio,10124.0,8893.0,418,2008,7
Oklahoma,5543.0,4827.0,426,2008,7
Oregon,4896.0,5980.0,269,2008,7
Pennsylvania,0.0,38032.0,69,2008,7
Puerto Rico,424.0,79.0,14,2008,7
Rhode Island,410.0,326.0,94,2008,7
South Carolina,4372.0,3129.0,168,2008,7
South Dakota,824.0,2033.0,50,2008,7
Tennessee,10258.0,7114.0,454,2008,7
Texas,21521.0,21065.0,1083,2008,7
Utah,1978.0,2653.0,100,2008,7
Vermont,660.0,840.0,26,2008,7
Virgin Islands,24.0,6.0,0,2008,7
Virginia,9811.0,8040.0,261,2008,7
Washington,6686.0,6654.0,268,2008,7
West Virginia,3018.0,3673.0,198,2008,7
Wisconsin,3448.0,5699.0,2,2008,7
Wyoming,967.0,1505.0,61,2008,7
Alabama,7212.0,7196.0,322,2008,6
Alaska,1523.0,1900.0,76,2008,6
Arizona,5471.0,4301.0,229,2008,6
Arkansas,3245.0,3362.0,206,2008,6
California,18065.0,14947.0,0,2008,6
Colorado,8017.0,7825.0,3149,2008,6
Connecticut,2554.0,2123.0,57,2008,6
Delaware,523.0,476.0,14,2008,6
District of Columbia,0.0,16.0,0,2008,6
Florida,21317.0,10823.0,729,2008,6
Georgia,6697.0,4721.0,304,2008,6
Guam,10.0,25.0,1,2008,6
Hawaii,0.0,0.0,0,2008,6
Idaho,1627.0,2923.0,99,2008,6
Illinois,5228.0,5228.0,263,2008,6
Indiana,5701.0,5690.0,201,2008,6
Iowa,17.0,1663.0,1,2008,6
Kansas,3292.0,2851.0,172,2008,6
Kentucky,5696.0,5034.0,373,2008,6
Louisiana,6605.0,5196.0,218,2008,6
Maine,1420.0,1863.0,90,2008,6
Mariana Islands,0.0,0.0,0,2008,6
Maryland,2620.0,2539.0,4,2008,6
Massachusetts,1602.0,1127.0,56,2008,6
Michigan,1907.0,7336.0,65,2008,6
Minnesota,3612.0,5949.0,134,2008,6
Mississippi,3504.0,3179.0,158,2008,6
Missouri,9100.0,7286.0,357,2008,6
Montana,1746.0,3479.0,139,2008,6
Nebraska,4.0,1256.0,1,2008,6
Nevada,2517.0,1801.0,129,2008,6
New Hampshire,1735.0,1785.0,36,2008,6
New Jersey,1503.0,1124.0,63,2008,6
New Mexico,2985.0,3098.0,229,2008,6
New York,3099.0,7173.0,42,2008,6
North Carolina,190.0,7042.0,117,2008,6
North Dakota,595.0,1819.0,22,2008,6
Ohio,9483.0,8069.0,403,2008,6
Oklahoma,5447.0,4631.0,415,2008,6
Oregon,5220.0,7084.0,285,2008,6
Pennsylvania,0.0,35944.0,111,2008,6
Puerto Rico,373.0,88.0,13,2008,6
Rhode Island,377.0,296.0,71,2008,6
South Carolina,4198.0,2754.0,122,2008,6
South Dakota,877.0,1994.0,56,2008,6
Tennessee,9823.0,6702.0,380,2008,6
Texas,22732.0,20558.0,1033,2008,6
Utah,2027.0,3059.0,97,2008,6
Vermont,573.0,651.0,21,2008,6
Virgin Islands,45.0,2.0,1,2008,6
Virginia,7661.0,6765.0,247,2008,6
Washington,7067.0,7939.0,294,2008,6
West Virginia,2760.0,3511.0,160,2008,6
Wisconsin,3420.0,6108.0,0,2008,6
Wyoming,1062.0,1574.0,74,2008,6
Alabama,7993.0,7889.0,378,2008,5
Alaska,1712.0,2200.0,106,2008,5
Arizona,6553.0,5000.0,260,2008,5
Arkansas,3407.0,3586.0,241,2008,5
California,18442.0,16004.0,0,2008,5
Colorado,8469.0,8336.0,3116,2008,5
Connecticut,2946.0,2374.0,60,2008,5
Delaware,594.0,551.0,17,2008,5
District of Columbia,0.0,0.0,0,2008,5
Florida,22085.0,11565.0,777,2008,5
Georgia,7303.0,5135.0,290,2008,5
Guam,18.0,18.0,0,2008,5
Hawaii,0.0,0.0,0,2008,5
Idaho,1819.0,3315.0,1414,2008,5
Illinois,6268.0,6334.0,296,2008,5
Indiana,7065.0,6543.0,246,2008,5
Iowa,30.0,1841.0,0,2008,5
Kansas,3483.0,3306.0,177,2008,5
Kentucky,6204.0,5802.0,440,2008,5
Louisiana,6353.0,4974.0,266,2008,5
Maine,1453.0,2106.0,122,2008,5
Mariana Islands,0.0,0.0,0,2008,5
Maryland,2862.0,2642.0,10,2008,5
Massachusetts,1912.0,1208.0,58,2008,5
Michigan,2026.0,8249.0,53,2008,5
Minnesota,4072.0,6206.0,168,2008,5
Mississippi,4015.0,3343.0,194,2008,5
Missouri,10138.0,8025.0,411,2008,5
Montana,1885.0,4303.0,177,2008,5
Nebraska,7.0,1422.0,2,2008,5
Nevada,2818.0,2004.0,159,2008,5
New Hampshire,1847.0,1846.0,10,2008,5
New Jersey,1654.0,1262.0,48,2008,5
New Mexico,3128.0,3087.0,164,2008,5
New York,3571.0,8632.0,71,2008,5
North Carolina,254.0,7720.0,119,2008,5
North Dakota,689.0,1828.0,39,2008,5
Ohio,11634.0,9167.0,459,2008,5
Oklahoma,6086.0,5451.0,422,2008,5
Oregon,5676.0,7197.0,290,2008,5
Pennsylvania,1.0,40339.0,112,2008,5
Puerto Rico,361.0,86.0,15,2008,5
Rhode Island,497.0,373.0,76,2008,5
South Carolina,4706.0,2914.0,179,2008,5
South Dakota,1060.0,2277.0,60,2008,5
Tennessee,10393.0,6999.0,391,2008,5
Texas,23216.0,21460.0,1178,2008,5
Utah,2537.0,3498.0,124,2008,5
Vermont,662.0,898.0,37,2008,5
Virgin Islands,31.0,3.0,1,2008,5
Virginia,9485.0,7777.0,294,2008,5
Washington,7419.0,7598.0,294,2008,5
West Virginia,3229.0,3863.0,228,2008,5
Wisconsin,3951.0,7200.0,2,2008,5
Wyoming,1134.0,1833.0,74,2008,5
Alabama,7947.0,7434.0,330,2008,4
Alaska,1788.0,2552.0,89,2008,4
Arizona,6569.0,4968.0,261,2008,4
Arkansas,3410.0,4165.0,188,2008,4
California,18892.0,16152.0,0,2008,4
Colorado,8592.0,8811.0,2613,2008,4
Connecticut,3151.0,2701.0,52,2008,4
Delaware,666.0,624.0,60,2008,4
District of Columbia,0.0,0.0,0,2008,4
Florida,22873.0,11925.0,803,2008,4
Georgia,7386.0,5485.0,285,2008,4
Guam,10.0,27.0,0,2008,4
Hawaii,0.0,0.0,0,2008,4
Idaho,1858.0,3474.0,97,2008,4
Illinois,6230.0,6643.0,304,2008,4
Indiana,6798.0,7163.0,268,2008,4
Iowa,26.0,2931.0,5,2008,4
Kansas,3982.0,3991.0,184,2008,4
Kentucky,5904.0,6809.0,387,2008,4
Louisiana,6576.0,5069.0,241,2008,4
Maine,1500.0,2180.0,107,2008,4
Mariana Islands,0.0,0.0,0,2008,4
Maryland,2304.0,3040.0,7,2008,4
Massachusetts,2116.0,1484.0,55,2008,4
Michigan,2343.0,9766.0,63,2008,4
Minnesota,5417.0,9752.0,193,2008,4
Mississippi,3737.0,3457.0,167,2008,4
Missouri,10621.0,10465.0,396,2008,4
Montana,1883.0,3863.0,140,2008,4
Nebraska,6.0,1737.0,0,2008,4
Nevada,2738.0,2119.0,120,2008,4
New Hampshire,1911.0,2167.0,6,2008,4
New Jersey,1624.0,1351.0,66,2008,4
New Mexico,3016.0,3192.0,173,2008,4
New York,3955.0,10703.0,59,2008,4
North Carolina,206.0,8394.0,126,2008,4
North Dakota,721.0,2104.0,29,2008,4
Ohio,12773.0,10745.0,519,2008,4
Oklahoma,6830.0,6547.0,429,2008,4
Oregon,6090.0,8196.0,302,2008,4
Pennsylvania,0.0,45631.0,117,2008,4
Puerto Rico,316.0,86.0,14,2008,4
Rhode Island,450.0,376.0,104,2008,4
South Carolina,4714.0,3114.0,151,2008,4
South Dakota,1226.0,2583.0,70,2008,4
Tennessee,10360.0,7144.0,411,2008,4
Texas,22491.0,20257.0,1220,2008,4
Utah,2800.0,3500.0,115,2008,4
Vermont,701.0,1162.0,34,2008,4
Virgin Islands,34.0,2.0,0,2008,4
Virginia,12221.0,8622.0,303,2008,4
Washington,7891.0,8233.0,306,2008,4
West Virginia,3199.0,4379.0,196,2008,4
Wisconsin,4802.0,11642.0,0,2008,4
Wyoming,1120.0,1830.0,72,2008,4
Alabama,10021.0,10942.0,399,2008,3
Alaska,1780.0,2203.0,118,2008,3
Arizona,6961.0,5394.0,339,2008,3
Arkansas,4087.0,4980.0,201,2008,3
California,21050.0,19758.0,0,2008,3
Colorado,9748.0,9936.0,2717,2008,3
Connecticut,3517.0,3042.0,51,2008,3
Delaware,666.0,656.0,17,2008,3
District of Columbia,0.0,0.0,0,2008,3
Florida,23888.0,13781.0,771,2008,3
Georgia,9057.0,7895.0,365,2008,3
Guam,15.0,11.0,1,2008,3
Hawaii,0.0,0.0,0,2008,3
Idaho,2161.0,4018.0,240,2008,3
Illinois,8214.0,9393.0,555,2008,3
Indiana,9545.0,9961.0,315,2008,3
Iowa,38.0,4141.0,4,2008,3
Kansas,4660.0,4719.0,252,2008,3
Kentucky,7352.0,8536.0,423,2008,3
Louisiana,7566.0,6554.0,252,2008,3
Maine,1803.0,2390.0,108,2008,3
Mariana Islands,0.0,0.0,0,2008,3
Maryland,2446.0,3454.0,6,2008,3
Massachusetts,2540.0,1710.0,63,2008,3
Michigan,2771.0,12182.0,83,2008,3
Minnesota,5819.0,10560.0,212,2008,3
Mississippi,4495.0,5055.0,221,2008,3
Missouri,13170.0,12317.0,499,2008,3
Montana,2071.0,4153.0,168,2008,3
Nebraska,11.0,2178.0,3,2008,3
Nevada,3519.0,2651.0,153,2008,3
New Hampshire,1983.0,2094.0,5,2008,3
New Jersey,1664.0,1591.0,57,2008,3
New Mexico,3485.0,3816.0,157,2008,3
New York,4263.0,11056.0,71,2008,3
North Carolina,289.0,10270.0,111,2008,3
North Dakota,857.0,2370.0,36,2008,3
Ohio,15096.0,12216.0,684,2008,3
Oklahoma,7121.0,6599.0,476,2008,3
Oregon,6730.0,9643.0,347,2008,3
Pennsylvania,0.0,55553.0,219,2008,3
Puerto Rico,330.0,89.0,15,2008,3
Rhode Island,560.0,443.0,119,2008,3
South Carolina,6156.0,4534.0,177,2008,3
South Dakota,1439.0,2899.0,70,2008,3
Tennessee,11968.0,9589.0,449,2008,3
Texas,26012.0,23400.0,1384,2008,3
Utah,2836.0,3952.0,127,2008,3
Vermont,802.0,1212.0,23,2008,3
Virgin Islands,14.0,2.0,1,2008,3
Virginia,12481.0,9553.0,303,2008,3
Washington,8423.0,9169.0,310,2008,3
West Virginia,4175.0,5142.0,253,2008,3
Wisconsin,5257.0,14027.0,1,2008,3
Wyoming,1347.0,2037.0,56,2008,3
Alabama,10248.0,11972.0,470,2008,2
Alaska,1609.0,1814.0,93,2008,2
Arizona,7710.0,5991.0,338,2008,2
Arkansas,5245.0,6391.0,371,2008,2
California,17693.0,15933.0,0,2008,2
Colorado,9169.0,9438.0,2269,2008,2
Connecticut,3068.0,2730.0,60,2008,2
Delaware,629.0,703.0,48,2008,2
District of Columbia,1.0,52.0,0,2008,2
Florida,23891.0,14570.0,843,2008,2
Georgia,10542.0,8896.0,450,2008,2
Guam,13.0,23.0,0,2008,2
Hawaii,0.0,0.0,0,2008,2
Idaho,2018.0,3605.0,206,2008,2
Illinois,7275.0,8002.0,411,2008,2
Indiana,8796.0,8951.0,308,2008,2
Iowa,30.0,3184.0,3,2008,2
Kansas,4522.0,4569.0,238,2008,2
Kentucky,8925.0,9523.0,650,2008,2
Louisiana,8438.0,7284.0,286,2008,2
Maine,1356.0,1995.0,88,2008,2
Mariana Islands,0.0,0.0,0,2008,2
Maryland,2688.0,3809.0,14,2008,2
Massachusetts,1986.0,1322.0,67,2008,2
Michigan,2291.0,10296.0,66,2008,2
Minnesota,4671.0,8015.0,210,2008,2
Mississippi,5843.0,6247.0,274,2008,2
Missouri,12985.0,12143.0,492,2008,2
Montana,1817.0,3332.0,185,2008,2
Nebraska,13.0,2085.0,4,2008,2
Nevada,3209.0,2344.0,186,2008,2
New Hampshire,1797.0,1722.0,10,2008,2
New Jersey,1483.0,1461.0,58,2008,2
New Mexico,3496.0,3861.0,316,2008,2
New York,3766.0,10003.0,47,2008,2
North Carolina,330.0,11974.0,194,2008,2
North Dakota,718.0,1968.0,34,2008,2
Ohio,14693.0,11940.0,577,2008,2
Oklahoma,7937.0,7510.0,560,2008,2
Oregon,5848.0,7882.0,318,2008,2
Pennsylvania,0.0,46330.0,97,2008,2
Puerto Rico,451.0,91.0,12,2008,2
Rhode Island,441.0,437.0,95,2008,2
South Carolina,7339.0,5176.0,220,2008,2
South Dakota,1335.0,2856.0,91,2008,2
Tennessee,13818.0,10829.0,534,2008,2
Texas,27766.0,25882.0,1588,2008,2
Utah,2687.0,4137.0,139,2008,2
Vermont,775.0,1137.0,29,2008,2
Virgin Islands,13.0,1.0,0,2008,2
Virginia,13359.0,10525.0,334,2008,2
Washington,8534.0,8546.0,386,2008,2
West Virginia,4220.0,5402.0,324,2008,2
Wisconsin,4853.0,10213.0,1,2008,2
Wyoming,1169.0,1785.0,67,2008,2
Alabama,9304.0,9156.0,464,2008,1
Alaska,1395.0,1563.0,84,2008,1
Arizona,6176.0,5162.0,305,2008,1
Arkansas,3696.0,5681.0,285,2008,1
California,17524.0,15080.0,0,2008,1
Colorado,7893.0,8324.0,1840,2008,1
Connecticut,3283.0,2996.0,61,2008,1
Delaware,529.0,693.0,20,2008,1
District of Columbia,1.0,0.0,0,2008,1
Florida,21902.0,14496.0,791,2008,1
Georgia,8618.0,8225.0,341,2008,1
Guam,12.0,15.0,0,2008,1
Hawaii,0.0,0.0,0,2008,1
Idaho,1609.0,2983.0,103,2008,1
Illinois,6366.0,7633.0,347,2008,1
Indiana,8132.0,8355.0,298,2008,1
Iowa,27.0,2986.0,4,2008,1
Kansas,3953.0,4583.0,201,2008,1
Kentucky,7357.0,8139.0,567,2008,1
Louisiana,7101.0,8290.0,273,2008,1
Maine,1341.0,1771.0,76,2008,1
Mariana Islands,0.0,0.0,0,2008,1
Maryland,2262.0,3243.0,7,2008,1
Massachusetts,2076.0,1491.0,69,2008,1
Michigan,2234.0,9252.0,74,2008,1
Minnesota,4206.0,6493.0,144,2008,1
Mississippi,4556.0,8022.0,213,2008,1
